image_id,fold_id,fold_role
1973,1,train
1973,2,train
1973,3,train
1973,4,val
1974,0,train
1974,1,train
1974,2,val
1974,3,train
1974,4,train
1975,0,train
1975,1,val
1975,2,train
1975,3,train
1975,4,train
1976,0,val
1976,1,train
1976,2,train
1976,3,train
1976,4,train
1977,0,train
1977,1,train
1977,2,train
1977,3,val
1977,4,train
1978,0,train
1978,1,val
1978,2,train
1978,3,train
1978,4,train
1979,0,train
1979,1,val
1979,2,train
1979,3,train
1979,4,train
197,0,train
197,1,train
197,2,val
197,3,train
197,4,train
1980,0,train
1980,1,train
1980,2,val
1980,3,train
1980,4,train
1981,0,train
1981,1,val
1981,2,train
1981,3,train
1981,4,train
1982,0,train
1982,1,train
1982,2,train
1982,3,train
1982,4,val
1983,0,train
1983,1,val
1983,2,train
1983,3,train
1983,4,train
1984,0,train
1984,1,train
1984,2,train
1984,3,val
1984,4,train
1985,0,train
1985,1,train
1985,2,train
1985,3,train
1985,4,val
1986,0,train
1986,1,val
1986,2,train
1986,3,train
1986,4,train
1987,0,val
1987,1,train
1987,2,train
1987,3,train
1987,4,train
1988,0,train
1988,1,train
1988,2,train
1988,3,val
1988,4,train
1989,0,train
1989,1,val
1989,2,train
1989,3,train
1989,4,train
198,0,train
198,1,val
198,2,train
198,3,train
198,4,train
1990,0,train
1990,1,val
1990,2,train
1990,3,train
1990,4,train
1991,0,train
1991,1,train
1991,2,train
1991,3,train
1991,4,val
1992,0,train
1992,1,train
1992,2,val
1992,3,train
1992,4,train
1993,0,train
1993,1,train
1993,2,val
1993,3,train
1993,4,train
1994,0,train
1994,1,train
1994,2,val
1994,3,train
1994,4,train
1995,0,train
1995,1,train
1995,2,train
1995,3,val
1995,4,train
1996,0,train
1996,1,train
1996,2,val
1996,3,train
1996,4,train
1997,0,train
1997,1,train
1997,2,train
1997,3,val
1997,4,train
1998,0,train
1998,1,train
1998,2,train
1998,3,val
1998,4,train
1999,0,train
1999,1,train
1999,2,val
1999,3,train
1999,4,train
199,0,train
199,1,train
199,2,train
199,3,train
199,4,val
19,0,train
19,1,val
19,2,train
19,3,train
19,4,train
1,0,train
1,1,val
1,2,train
1,3,train
1,4,train
2000,0,train
2000,1,train
2000,2,train
2000,3,val
2000,4,train
2001,0,train
2001,1,train
2001,2,val
2001,3,train
2001,4,train
2002,0,train
2002,1,train
2002,2,val
2002,3,train
2002,4,train
2003,0,val
2003,1,train
2003,2,train
2003,3,train
2003,4,train
2004,0,train
2004,1,train
2004,2,train
2004,3,val
2004,4,train
2005,0,train
2005,1,train
2005,2,train
2005,3,val
2005,4,train
2006,0,train
2006,1,train
2006,2,train
2006,3,val
2006,4,train
2007,0,train
2007,1,val
2007,2,train
2007,3,train
2007,4,train
2008,0,train
2008,1,train
2008,2,train
2008,3,val
2008,4,train
2009,0,train
2009,1,train
2009,2,train
2009,3,train
2009,4,val
200,0,train
200,1,train
200,2,val
200,3,train
200,4,train
2010,0,val
2010,1,train
2010,2,train
2010,3,train
2010,4,train
2011,0,train
2011,1,train
2011,2,val
2011,3,train
2011,4,train
2012,0,train
2012,1,train
2012,2,train
2012,3,train
2012,4,val
2013,0,train
2013,1,val
2013,2,train
2013,3,train
2013,4,train
2014,0,train
2014,1,val
2014,2,train
2014,3,train
2014,4,train
2015,0,train
2015,1,train
2015,2,val
2015,3,train
2015,4,train
2016,0,train
2016,1,train
2016,2,val
2016,3,train
2016,4,train
2017,0,train
2017,1,train
2017,2,val
2017,3,train
2017,4,train
2018,0,val
2018,1,train
2018,2,train
2018,3,train
2018,4,train
2019,0,val
2019,1,train
2019,2,train
2019,3,train
2019,4,train
201,0,train
201,1,train
201,2,val
201,3,train
201,4,train
2020,0,train
2020,1,train
2020,2,train
2020,3,val
2020,4,train
2021,0,train
2021,1,val
2021,2,train
2021,3,train
2021,4,train
2022,0,train
2022,1,train
2022,2,val
2022,3,train
2022,4,train
2023,0,train
2023,1,train
2023,2,train
2023,3,val
2023,4,train
2024,0,train
2024,1,val
2024,2,train
2024,3,train
2024,4,train
2025,0,train
2025,1,train
2025,2,val
2025,3,train
2025,4,train
2026,0,train
2026,1,train
2026,2,train
2026,3,val
2026,4,train
2027,0,train
2027,1,train
2027,2,train
2027,3,train
2027,4,val
2028,0,train
2028,1,val
2028,2,train
2028,3,train
2028,4,train
2029,0,train
2029,1,train
2029,2,val
2029,3,train
2029,4,train
202,0,val
202,1,train
202,2,train
202,3,train
202,4,train
2030,0,val
2030,1,train
2030,2,train
2030,3,train
2030,4,train
2031,0,train
2031,1,train
2031,2,val
2031,3,train
2031,4,train
2032,0,val
2032,1,train
2032,2,train
2032,3,train
2032,4,train
2033,0,val
2033,1,train
2033,2,train
2033,3,train
2033,4,train
2034,0,train
2034,1,train
2034,2,train
2034,3,train
2034,4,val
2035,0,val
2035,1,train
2035,2,train
2035,3,train
2035,4,train
2036,0,train
2036,1,val
2036,2,train
2036,3,train
2036,4,train
2037,0,train
2037,1,train
2037,2,val
2037,3,train
2037,4,train
2038,0,train
2038,1,train
2038,2,train
2038,3,val
2038,4,train
2039,0,train
2039,1,train
2039,2,val
2039,3,train
2039,4,train
203,0,train
203,1,train
203,2,train
203,3,train
203,4,val
2040,0,train
2040,1,train
2040,2,train
2040,3,val
2040,4,train
2041,0,train
2041,1,train
2041,2,train
2041,3,train
2041,4,val
2042,0,val
2042,1,train
2042,2,train
2042,3,train
2042,4,train
2043,0,train
2043,1,val
2043,2,train
2043,3,train
2043,4,train
2044,0,train
2044,1,val
2044,2,train
2044,3,train
2044,4,train
2045,0,val
2045,1,train
2045,2,train
2045,3,train
2045,4,train
2046,0,train
2046,1,train
2046,2,train
2046,3,train
2046,4,val
2047,0,train
2047,1,train
2047,2,train
2047,3,val
2047,4,train
2048,0,train
2048,1,val
2048,2,train
2048,3,train
2048,4,train
2049,0,train
2049,1,train
2049,2,train
2049,3,train
2049,4,val
204,0,train
204,1,train
204,2,val
204,3,train
204,4,train
2050,0,train
2050,1,train
2050,2,val
2050,3,train
2050,4,train
2051,0,train
2051,1,train
2051,2,train
2051,3,val
2051,4,train
2052,0,val
2052,1,train
2052,2,train
2052,3,train
2052,4,train
2053,0,train
2053,1,train
2053,2,train
2053,3,train
2053,4,val
2054,0,val
2054,1,train
2054,2,train
2054,3,train
2054,4,train
2055,0,val
2055,1,train
2055,2,train
2055,3,train
2055,4,train
2056,0,train
2056,1,train
2056,2,train
2056,3,train
2056,4,val
2057,0,val
2057,1,train
2057,2,train
2057,3,train
2057,4,train
2058,0,train
2058,1,train
2058,2,val
2058,3,train
2058,4,train
2059,0,train
2059,1,train
2059,2,train
2059,3,train
2059,4,val
205,0,train
205,1,train
205,2,train
205,3,train
205,4,val
2060,0,train
2060,1,train
2060,2,train
2060,3,val
2060,4,train
2061,0,train
2061,1,train
2061,2,train
2061,3,val
2061,4,train
2062,0,val
2062,1,train
2062,2,train
2062,3,train
2062,4,train
2063,0,train
2063,1,train
2063,2,val
2063,3,train
2063,4,train
2064,0,val
2064,1,train
2064,2,train
2064,3,train
2064,4,train
2065,0,train
2065,1,train
2065,2,train
2065,3,train
2065,4,val
2066,0,train
2066,1,train
2066,2,train
2066,3,val
2066,4,train
2067,0,train
2067,1,val
2067,2,train
2067,3,train
2067,4,train
2068,0,train
2068,1,train
2068,2,train
2068,3,val
2068,4,train
2069,0,train
2069,1,val
2069,2,train
2069,3,train
2069,4,train
206,0,val
206,1,train
206,2,train
206,3,train
206,4,train
2070,0,train
2070,1,train
2070,2,val
2070,3,train
2070,4,train
2071,0,train
2071,1,train
2071,2,train
2071,3,val
2071,4,train
2072,0,train
2072,1,val
2072,2,train
2072,3,train
2072,4,train
2073,0,train
2073,1,train
2073,2,val
2073,3,train
2073,4,train
2074,0,train
2074,1,train
2074,2,train
2074,3,train
2074,4,val
2075,0,train
2075,1,train
2075,2,train
2075,3,val
2075,4,train
2076,0,val
2076,1,train
2076,2,train
2076,3,train
2076,4,train
2077,0,train
2077,1,val
2077,2,train
2077,3,train
2077,4,train
2078,0,val
2078,1,train
2078,2,train
2078,3,train
2078,4,train
2079,0,train
2079,1,train
2079,2,train
2079,3,train
2079,4,val
207,0,train
207,1,train
207,2,train
207,3,val
207,4,train
2080,0,train
2080,1,train
2080,2,val
2080,3,train
2080,4,train
2081,0,train
2081,1,train
2081,2,train
2081,3,val
2081,4,train
2082,0,train
2082,1,train
2082,2,train
2082,3,val
2082,4,train
2083,0,val
2083,1,train
2083,2,train
2083,3,train
2083,4,train
2084,0,train
2084,1,val
2084,2,train
2084,3,train
2084,4,train
2085,0,train
2085,1,train
2085,2,train
2085,3,train
2085,4,val
2086,0,train
2086,1,train
2086,2,val
2086,3,train
2086,4,train
2087,0,train
2087,1,train
2087,2,train
2087,3,val
2087,4,train
2088,0,val
2088,1,train
2088,2,train
2088,3,train
2088,4,train
2089,0,train
2089,1,train
2089,2,train
2089,3,val
2089,4,train
208,0,val
208,1,train
208,2,train
208,3,train
208,4,train
2090,0,val
2090,1,train
2090,2,train
2090,3,train
2090,4,train
2091,0,train
2091,1,train
2091,2,train
2091,3,val
2091,4,train
2092,0,train
2092,1,val
2092,2,train
2092,3,train
2092,4,train
2093,0,train
2093,1,train
2093,2,val
2093,3,train
2093,4,train
2094,0,train
2094,1,train
2094,2,train
2094,3,val
2094,4,train
2095,0,val
2095,1,train
2095,2,train
2095,3,train
2095,4,train
2096,0,train
2096,1,train
2096,2,train
2096,3,val
2096,4,train
2097,0,train
2097,1,train
2097,2,val
2097,3,train
2097,4,train
2098,0,train
2098,1,train
2098,2,val
2098,3,train
2098,4,train
2099,0,train
2099,1,train
2099,2,train
2099,3,train
2099,4,val
209,0,train
209,1,train
209,2,train
209,3,train
209,4,val
20,0,train
20,1,train
20,2,train
20,3,val
20,4,train
2100,0,train
2100,1,train
2100,2,train
2100,3,train
2100,4,val
2101,0,train
2101,1,train
2101,2,val
2101,3,train
2101,4,train
2102,0,train
2102,1,train
2102,2,train
2102,3,train
2102,4,val
2103,0,train
2103,1,train
2103,2,train
2103,3,val
2103,4,train
2104,0,train
2104,1,val
2104,2,train
2104,3,train
2104,4,train
2105,0,train
2105,1,train
2105,2,val
2105,3,train
2105,4,train
2106,0,train
2106,1,train
2106,2,train
2106,3,val
2106,4,train
2107,0,train
2107,1,train
2107,2,train
2107,3,val
2107,4,train
2108,0,val
2108,1,train
2108,2,train
2108,3,train
2108,4,train
2109,0,train
2109,1,val
2109,2,train
2109,3,train
2109,4,train
210,0,train
210,1,train
210,2,train
210,3,train
210,4,val
2110,0,val
2110,1,train
2110,2,train
2110,3,train
2110,4,train
2111,0,train
2111,1,train
2111,2,train
2111,3,val
2111,4,train
2112,0,train
2112,1,train
2112,2,train
2112,3,train
2112,4,val
2113,0,train
2113,1,train
2113,2,train
2113,3,val
2113,4,train
2114,0,train
2114,1,train
2114,2,train
2114,3,val
2114,4,train
2115,0,train
2115,1,val
2115,2,train
2115,3,train
2115,4,train
2116,0,val
2116,1,train
2116,2,train
2116,3,train
2116,4,train
2117,0,train
2117,1,val
2117,2,train
2117,3,train
2117,4,train
2118,0,train
2118,1,train
2118,2,val
2118,3,train
2118,4,train
2119,0,val
2119,1,train
2119,2,train
2119,3,train
2119,4,train
211,0,train
211,1,train
211,2,val
211,3,train
211,4,train
2120,0,train
2120,1,train
2120,2,val
2120,3,train
2120,4,train
2121,0,train
2121,1,train
2121,2,train
2121,3,val
2121,4,train
2122,0,train
2122,1,val
2122,2,train
2122,3,train
2122,4,train
2123,0,train
2123,1,train
2123,2,train
2123,3,val
2123,4,train
2124,0,train
2124,1,train
2124,2,val
2124,3,train
2124,4,train
2125,0,val
2125,1,train
2125,2,train
2125,3,train
2125,4,train
2126,0,val
2126,1,train
2126,2,train
2126,3,train
2126,4,train
2127,0,train
2127,1,train
2127,2,val
2127,3,train
2127,4,train
2128,0,train
2128,1,train
2128,2,train
2128,3,train
2128,4,val
2129,0,val
2129,1,train
2129,2,train
2129,3,train
2129,4,train
212,0,train
212,1,train
212,2,train
212,3,val
212,4,train
2130,0,train
2130,1,train
2130,2,val
2130,3,train
2130,4,train
2131,0,train
2131,1,val
2131,2,train
2131,3,train
2131,4,train
2132,0,val
2132,1,train
2132,2,train
2132,3,train
2132,4,train
2133,0,val
2133,1,train
2133,2,train
2133,3,train
2133,4,train
2134,0,train
2134,1,train
2134,2,train
2134,3,train
2134,4,val
2135,0,train
2135,1,train
2135,2,train
2135,3,train
2135,4,val
2136,0,train
2136,1,train
2136,2,train
2136,3,train
2136,4,val
2137,0,train
2137,1,train
2137,2,train
2137,3,train
2137,4,val
2138,0,train
2138,1,train
2138,2,train
2138,3,train
2138,4,val
2139,0,train
2139,1,train
2139,2,val
2139,3,train
2139,4,train
213,0,val
213,1,train
213,2,train
213,3,train
213,4,train
2140,0,train
2140,1,train
2140,2,val
2140,3,train
2140,4,train
2141,0,train
2141,1,train
2141,2,train
2141,3,val
2141,4,train
2142,0,val
2142,1,train
2142,2,train
2142,3,train
2142,4,train
2143,0,train
2143,1,train
2143,2,train
2143,3,val
2143,4,train
2144,0,train
2144,1,train
2144,2,val
2144,3,train
2144,4,train
2145,0,train
2145,1,train
2145,2,train
2145,3,train
2145,4,val
2146,0,train
2146,1,val
2146,2,train
2146,3,train
2146,4,train
2147,0,train
2147,1,train
2147,2,val
2147,3,train
2147,4,train
2148,0,train
2148,1,train
2148,2,train
2148,3,val
2148,4,train
2149,0,train
2149,1,train
2149,2,train
2149,3,train
2149,4,val
214,0,val
214,1,train
214,2,train
214,3,train
214,4,train
2150,0,val
2150,1,train
2150,2,train
2150,3,train
2150,4,train
2151,0,train
2151,1,train
2151,2,val
2151,3,train
2151,4,train
2152,0,val
2152,1,train
2152,2,train
2152,3,train
2152,4,train
2153,0,train
2153,1,train
2153,2,train
2153,3,train
2153,4,val
2154,0,train
2154,1,val
2154,2,train
2154,3,train
2154,4,train
2155,0,train
2155,1,train
2155,2,train
2155,3,train
2155,4,val
2156,0,train
2156,1,val
2156,2,train
2156,3,train
2156,4,train
2157,0,val
2157,1,train
2157,2,train
2157,3,train
2157,4,train
2158,0,train
2158,1,train
2158,2,train
2158,3,train
2158,4,val
2159,0,train
2159,1,train
2159,2,val
2159,3,train
2159,4,train
215,0,train
215,1,val
215,2,train
215,3,train
215,4,train
2160,0,train
2160,1,train
2160,2,train
2160,3,train
2160,4,val
2161,0,train
2161,1,train
2161,2,val
2161,3,train
2161,4,train
2162,0,train
2162,1,val
2162,2,train
2162,3,train
2162,4,train
2163,0,train
2163,1,val
2163,2,train
2163,3,train
2163,4,train
2164,0,train
2164,1,train
2164,2,train
2164,3,val
2164,4,train
2165,0,train
2165,1,train
2165,2,val
2165,3,train
2165,4,train
2166,0,val
2166,1,train
2166,2,train
2166,3,train
2166,4,train
2167,0,train
2167,1,train
2167,2,train
2167,3,train
2167,4,val
2168,0,val
2168,1,train
2168,2,train
2168,3,train
2168,4,train
2169,0,val
2169,1,train
2169,2,train
2169,3,train
2169,4,train
216,0,train
216,1,train
216,2,train
216,3,val
216,4,train
2170,0,train
2170,1,train
2170,2,val
2170,3,train
2170,4,train
2171,0,train
2171,1,train
2171,2,train
2171,3,train
2171,4,val
2172,0,train
2172,1,val
2172,2,train
2172,3,train
2172,4,train
2173,0,train
2173,1,train
2173,2,train
2173,3,val
2173,4,train
2174,0,train
2174,1,val
2174,2,train
2174,3,train
2174,4,train
2175,0,train
2175,1,val
2175,2,train
2175,3,train
2175,4,train
2176,0,val
2176,1,train
2176,2,train
2176,3,train
2176,4,train
2177,0,train
2177,1,train
2177,2,train
2177,3,train
2177,4,val
2178,0,train
2178,1,train
2178,2,train
2178,3,train
2178,4,val
2179,0,train
2179,1,train
2179,2,train
2179,3,val
2179,4,train
217,0,val
217,1,train
217,2,train
217,3,train
217,4,train
2180,0,train
2180,1,train
2180,2,train
2180,3,train
2180,4,val
2181,0,val
2181,1,train
2181,2,train
2181,3,train
2181,4,train
2182,0,train
2182,1,val
2182,2,train
2182,3,train
2182,4,train
2183,0,val
2183,1,train
2183,2,train
2183,3,train
2183,4,train
2184,0,train
2184,1,train
2184,2,train
2184,3,val
2184,4,train
2185,0,train
2185,1,train
2185,2,train
2185,3,train
2185,4,val
2186,0,val
2186,1,train
2186,2,train
2186,3,train
2186,4,train
2187,0,train
2187,1,val
2187,2,train
2187,3,train
2187,4,train
2188,0,train
2188,1,train
2188,2,train
2188,3,train
2188,4,val
2189,0,train
2189,1,train
2189,2,train
2189,3,train
2189,4,val
218,0,train
218,1,train
218,2,train
218,3,val
218,4,train
2190,0,train
2190,1,train
2190,2,train
2190,3,val
2190,4,train
2191,0,train
2191,1,train
2191,2,train
2191,3,val
2191,4,train
2192,0,train
2192,1,train
2192,2,val
2192,3,train
2192,4,train
2193,0,train
2193,1,train
2193,2,train
2193,3,val
2193,4,train
2194,0,train
2194,1,train
2194,2,train
2194,3,val
2194,4,train
2195,0,train
2195,1,val
2195,2,train
2195,3,train
2195,4,train
2196,0,train
2196,1,train
2196,2,train
2196,3,train
2196,4,val
2197,0,train
2197,1,train
2197,2,val
2197,3,train
2197,4,train
2198,0,train
2198,1,train
2198,2,val
2198,3,train
2198,4,train
2199,0,train
2199,1,train
2199,2,train
2199,3,val
2199,4,train
219,0,train
219,1,train
219,2,train
219,3,train
219,4,val
21,0,train
21,1,val
21,2,train
21,3,train
21,4,train
2200,0,train
2200,1,train
2200,2,train
2200,3,val
2200,4,train
2201,0,train
2201,1,train
2201,2,train
2201,3,val
2201,4,train
2202,0,val
2202,1,train
2202,2,train
2202,3,train
2202,4,train
2203,0,train
2203,1,val
2203,2,train
2203,3,train
2203,4,train
2204,0,train
2204,1,train
2204,2,val
2204,3,train
2204,4,train
2205,0,train
2205,1,train
2205,2,train
2205,3,val
2205,4,train
2206,0,val
2206,1,train
2206,2,train
2206,3,train
2206,4,train
2207,0,train
2207,1,train
2207,2,val
2207,3,train
2207,4,train
2208,0,val
2208,1,train
